TXID,fee,output,removed,size,time
2029371033fed4b292528ab0cef627ee2b1304a5791d251b7a1ff00262549394,95920.0,475000,1510262776.97,226,1510262471
3f83d60de083dde678965dfd70e947d6ec823c5c2140277833e64972246fcdff,124934.0,96877263,1510265399.55,439,1510265074
115c1f6b777fafd3646ad30a5f8408050617fc3866123241ede3281b5ff70657,63098.0,1000000,1510263058.57,255,1510262471
4a139ade7d22cfcb14d75a406770d4d0722609b2dc058534663d56175ce53d24,113362.0,999886638,1510261766.56,371,1510261584
3ee3f620a10a4574dfbc1ebe6ae67febea7ab37328804a01408bd8fb2c1849bc,108783.0,5655100,1510267249.64,373,1510266667
6fc08cdc6e64bf95947264b65d88fcc68af30d46867ed3d679ae2e6b89ca0cbc,54000.0,7239254,1510263058.57,225,1510262606
e2f955a3c795c7c0bbdb4a0d3c99c34a60e27ec0ebd5ffa33eaa68fb81366285,72913.0,196205,1510267249.64,224,1510266676
3494ecd36929d68c7c677ac0b63166057a011f5736f7cad399c25563ae510ce2,60928.0,439072,1510267249.64,223,1510266543
24acd0e13beba7f5aacf1a443425c9980f84c244efc9821c5946b32ab00338ad,54216.0,76078474,1510262776.97,206,1510261947
864429a93f01a33323ad1d88491e188b84db28e4429adeb464e59776760fce5a,21018.0,18093565,1510301347.4,226,1510264628
28dc0ae564536392dd9bd285f94af0362dc90f5b073f8410755ffe782832800f,8839.0,1663314,1510266490.02,258,1510261604
fea94b68d7aca21215a1ce11023dc6048750ad277bd1f60678ad163c03e79872,211540.0,2499149042,1510262776.97,746,1510262461
2685b3399b7a8907207754c419faa46c21c12a932d721f30385982d91068e4b2,70633.0,4273223,1510261766.56,226,1510261505
634a78a78a4625db99bde8b17866826a58ef6cda811b8d6fb9f485be47b04a67,70633.0,402744,1510264653.31,226,1510264344
b49a0d243d1ed2db99db485d80b582e74a4b23da149d0bbaefa3051e1bb12fe8,73692.0,19256452,1510267249.64,258,1510266569
84f37fbad67d803d69bab9af05ce4efc5a0e506540a97dc4d95b81d9ebb2c56e,51512.0,188866499,1510264653.31,216,1510263851
2d61ba42c629082d187851dacff661037ea13f62b101f160c76293d97f7beb13,20000.0,1695664000,1510291984.79,518,1510262450
654e73e46c278f397361f78b9b8a714315e21251f0c83b159dfeee6e22f368b5,45878.0,1440850,1510265883.38,225,1510262076
69a1477859908acbb5dd4b1e53c58b692072245a24677f77321a0c0fe17d70d3,72906.0,7938582,1510264642.6,225,1510263075
537616f3860df868bf28a253167025327170160d607965d79cd506a01adb619b,70616.0,5380921,1510261766.56,226,1510261446
42bbba5403b2965c160067a616fd6efd17d379a89d29a8c802c448a96f746753,195392.0,1569412809,1510264653.31,669,1510263413
fe7f0fdb899813bd1fa16936338a0ecb272d6a231668fcf2f6dfab31f0bdb1be,20820.0,2790094,1510279327.3,372,1510264907
4d8c5c0a46637650deda2003951bb4f8ce05a296ad3ca3c503f8662f36d9d191,184758.0,47911737,1510262776.97,372,1510262419
b31121be33aa6b925f85aa284a50ee478985b3d77bba9c78e6b4a3cc48c6a928,17000.0,5601009,1510296746.74,170,1510266613
8f27e002aa25b6e2c35c398c3b14d0db4a8c3a4fd7990dabdcd0b9f3355dc61d,75000.0,153056465,1510263058.57,225,1510263005
fecf59a6253a7da2b902fd8a6c5daa434aa82c4da9c7d0d34507c869b34ad87e,72906.0,228724,1510263058.57,225,1510262934
6ab24bb5245cd9a25bf403e572e2f174f6b6b9239565c4838876ab61168fd39c,72909.0,38070000,1510265399.55,225,1510264721
16ed86055657858689562f6132691232242d6fc32e3d58e506ba4a879de5b9ea,119782.0,46555564,1510266490.02,409,1510266223
e4d3108814294d8e2f85a1d85ac600f440ea3ef2c1c9d3298f82034e67e2690a,232554.0,863574203,1510264653.31,820,1510263820
ed6632cb41048d16fdbb34820200409b6a3b7fc8072079a868646719f1265d07,72906.0,330105694,1510262776.97,226,1510262595
696bfa1131747b3c41219dcd04d29bf93373d654b3b1f3513d08015c0bcb89b9,72906.0,918997,1510264642.6,225,1510263056
dc79bd13b0bc14822727f22ae0ea185b8d258db0759935f7627d61c54db5a6a1,39550.0,15960450,1510267729.73,226,1510266377
d89514b44a944f456cfb11b9d25aac45b7f87abaa96c7dd89c19c716c2e1c388,78300.0,1053216,1510267833.89,521,1510267037
89192fa176a36e3151a9f0476005aedfcc4f19782d76124c05261d3b775216eb,67200.0,89865000,1510262776.97,223,1510262690
6504432fde85751e15f997a5ce5e0144c5ba2d6fff4253e5d4307d68c90bd5de,72906.0,275451390,1510262776.97,226,1510262533
9e0092a9a5caab489bb6c4e4c27eda5e6f0feb200171aae99e2bd90920f8caad,81260.0,418740,1510265399.55,249,1510264741
c18e1ef64d0434b7eab83201aa9379249cdf151e94a0e19897987ab0d305861e,49504.0,419015,1510265586.75,226,1510265428
e3aac4e61d10f84bec9bc8d3623ec660c2a61b085f19d67a8adc526bba629c37,61330.0,38670,1510265399.55,184,1510264690
dba164c91212a2547999052837b7a54d9ced9d0d657f0629563762c4bb5b1049,175000.0,0,1510264642.6,339,1510263851
266ff79546482fc5076375630b283a0ed4e6155de4a6586fe790e5d0bbcb8aef,65694.0,69712473,1510264653.31,224,1510264298
6fb6938761ee7420f7fd5e76551858e579daab6abce89b12377fe2d204159f23,166075.0,4049056,1510263058.57,519,1510262502
4fb3fec27263cb053b0322e8a009d2642393f637b51b19d1b00defb27091cec5,59143.0,522259,1510261766.56,226,1510261624
a7ca2dc430884a0f51ea42252dcd4489f09d1aedf2d6dbfc3f57294ec3a47893,72906.0,140000,1510262776.97,225,1510261841
6a14391c994b1845ae0fae6f868f376fc6bb6244499c86cbcad8a2bad2469304,111687.0,151191147,1510264653.31,404,1510264528
34700895ca8dcfacbe8979b704af5f9e3aac382a2547cbcd053334346a9ceb88,96480.0,36663135,1510267833.89,632,1510266641
dc2bea0aeef6a5580dc72a332d9b12fd83674f864850ea629d48c8942e5f501c,107880.0,129288403,1510264653.31,371,1510263331
7b2cb476bdd841822216ed0bc47883969ffc96cd43910970c4f5e6157dfa0e86,72909.0,249664467,1510264642.6,226,1510263759
aba2e929b9bc666651e2dc8689a0396edaf1a895c6768caa4a0e467c8e8fed61,67200.0,12845876993,1510267249.64,223,1510266980
657414109db6e6d290b8cbde85091543305c5e492b3c81c2f399592a011bf6b2,41132.0,1157848,1510265586.75,192,1510265377
59784972f1c36392d53a13a7aee79ba4b59154d15e81e2873dda2f61e88af59c,49201.0,193503867,1510264642.6,168,1510263924
95926a87e24c7a9b649953143945bf35541fe5bc41d00d925466715318575956,72906.0,69454,1510264642.6,225,1510263133
2cba774a3d0e2270d0522272b45d0212f18dd72a14400ce8caac32fa9286b8f9,72906.0,3007094,1510264642.6,225,1510263123
f06299cba9bf916384e8c2d5c784219f16c504ae1ec09ca32a11a9863ced4344,72320.0,523160,1510262776.97,223,1510261831
d1aa1b5803b8faaedcd917bec1c77bfa283a08819f65793bbf23a9ed88850541,41358.0,202017,1510264653.31,226,1510263261
c1e701c7d2a352c73a76d74c5fc3f658dd6adb6c04f42105e17c3f5217734916,63280.0,36233198,1510264653.31,226,1510263213
d9ce7a84e11889de13c53177629372f75c696bd7ed46c76008ee08147007d0b4,96876.0,10269665,1510264642.6,261,1510263809
e096441a8d504bb045a7af21dc9ec4cb6aa1272bbad611c8096439249a48403d,109300.0,5250500,1510262776.97,373,1510262502
e869ed6cc5761b00d5dbab2ca0e0649220cc22403b08375d993bc339a870be0d,273732.0,15149900,1510264642.6,792,1510263882
d7390f3f1fd72014a67e41147695310a8f01bf682e1d880ac2526d17cbacadf5,64862.0,19935138,1510265399.55,225,1510264671
9baf594de41acb5d5d50f739867c8762c1f6aa31f37abc14f2eaaffd72df339a,106457.0,207363543,1510262776.97,370,1510262502
72030c0c0c6be8454b9f610b192329c6c089fc3973d4542f83921d131a4e2c6e,63054.0,4081246,1510265586.75,225,1510265510
6c832deab42f92b6ce776f87649b6bc7976b466a2510ce5fc728cdee86230faf,69984.0,30182082,1510265399.55,208,1510265366
07fd960ec86f2769dc3ff07d171e0fc7561bce75b75dcac3716e8eb40b54e278,280356.0,31218913,1510263058.57,1121,1510261850
5b0ac5a472a48da8220fbc9a6f40e10a5fc59729d6e16a2f3e0203fbfa2a423b,72906.0,135976093,1510262776.97,225,1510262286
f1f80fdac37c7e08ae3917340454c01605d2eb880544c52ee86dfa52fa83ce30,50000.0,2100000,1510265883.38,194,1510265593
5552379fd0eb2d5ad3f6d4ba5e801d5622730e61e9e47321edeb9653a3d0baa3,43353.0,3520126,1510267249.64,224,1510267160
78b16529374e76fcde2aaed6af05d871da216f7813b5d25b8bd5d6cea545267b,53691.0,3002684446,1510264653.31,224,1510264606
515f95e74237a9a78dce773929d9cd1d62809ea58790105a2c5787ca3e2b8773,27798.0,125506,1510267833.89,192,1510267010
abc9a86111f2dec724c6134aeef075f3750ff093e3439c9017ca62a6d7876455,65339.0,5700000,1510265399.55,226,1510265127
def3ef8cab86829f4b0278eec62ce84ccb95efa9529c8630b31d59f52c0038b7,45000.0,679068786,1510265883.38,225,1510261879
3ad783fa4fb97733c348f498f356d3f4fa079ae330792ce98e0ab771fffbde78,201635.0,1095554,1510266190.01,1079,1510264053
405ace7cb9c5a3218164254a9c46de2b75ffeacc2ead04ea7a71de4b4e35e5cb,65700.0,38692357,1510267249.64,224,1510266952
a3d94d82898cdd07ac991593e4c120071d8efffdc7ddcfb154a64100a01601ca,72913.0,5932627,1510267249.64,225,1510266712
69f93485c217e8ba91355fd32370e0eb51c1d3e959ee74f4ae91e9def69068da,47200.0,29913800,1510265586.75,225,1510261832
a4007673e44977e4fc541adfffdb4081f60cd9f57a59fca08d45bf4265a514cf,151380.0,8330497,1510264653.31,485,1510264204
0092fda765a214fc3af4df798a720b326a80a0d3c1f1b09afc3e9dc7ab4c84fe,302298.0,1296390,1510290539.89,2995,1510264396
8b0c18238f4208a92642ec3f1e64604f48d62dfd0398c35c8ca557964d075c13,53743.0,3467781,1510267249.64,225,1510267198
3c570ff365284e0e0192b5d5de2b8f89db68450df6a32ff3932cb94a755d1b5f,135600.0,938187600,1510265399.55,225,1510265245
1c91899713213c00704322693b313fa155e145013de9cb6128431e09c0fa869e,63821.0,2985417,1510263058.57,226,1510262796
f62b287e143dc2dad935a6e7e8e7993d8f17b8a4eeba51d7dd5aaf63e6bcf733,312075.0,3396034520,1510267249.64,1063,1510266712
779f66a2a3fc6d9726e0ef938bcf3d70dad88740d15b4a648004eebe15e41de1,94700.0,990300,1510265399.55,371,1510265309
209ebc3dd57c6d37f5f8c1fe36a44eb205ecd4a05b1207a632419f01a3e357a1,72914.0,6908086,1510266190.01,225,1510266090
fc1e7ef03c2496dce8703c9de479a5c4ac82b80f4902f572354bf0d6f5802187,62856.0,531375411,1510263058.57,207,1510262905
a38e65488f03d72df76092ee2bbca0332c83bc345192b7a9cfd674b683cf2584,95418.0,967684,1510262776.97,372,1510262016
e2a20e251b026259b43c349c66d84624576be14f4c2e6d7a88b767266c0a1cec,39550.0,90603232,1510265586.75,226,1510263644
20180d5a0e671e17651ff511a3fd3913f4f08682390b734f7a602f74b7748ea9,68366.0,3380320,1510267249.64,225,1510267124
1ab07ad086345edd4922f174184c0f0daea50ecbbc7f9f343cee1d7f159425ac,60928.0,1084697,1510267249.64,223,1510266824
cb2dee6ed7861636725d65e1fdbbb1d334aa93d0ca9910eb1d1cb5501d8198f5,20820.0,407820,1510308809.38,370,1510261594
c6d506f9ba88423c0848901799645a8f047c9b97724aaa212173f39430bbea2b,75936.0,655452,1510265586.75,189,1510265500
445d1c4b69b49ff3a760bec0b2fa16f5ae22b82985ee2cb95211aaea6c896b65,72906.0,289377677,1510262776.97,225,1510262544
4964ff047dda0ff3632e20dbffdf521b5e05782f7ccc31462c10c03620012bff,59140.0,8341751,1510267729.73,225,1510267257
4fe4a13ce3276533020191d966b2c0eda5c2f69c482d70d9e208734015290097,7613.0,1448088,1510266490.02,257,1510262564
108a865e35cbc5ebfae166ba1494a0362321bf05c6fde92d4cd964a7c7d1bf11,59107.0,327725560,1510264653.31,225,1510263768
3fecf287337864457443d252a8d26a3c2dcf7f3c90cccca7e924ac4ed3a08a08,150195.0,4923906268,1510267249.64,665,1510266613
f8867b664578cc595829f8d6234d3d0aa3a5d69f8468232dca50f26d4a5a5659,97091.0,19266862,1510264642.6,226,1510263613
47af69f5ac569e8b22e2a399917b7f2d51ce0f50cc4bbeb3f02953d1396af430,72914.0,4817846,1510266190.01,225,1510266090
a352789d35028f0ce706e6f23808b00b78c11d362869d1fce55cb677ac09d638,65088.0,302998,1510267249.64,190,1510266477
6da0125fd9fc587e198104c900078f698338bc59b46f7cb5095da7a8416d047f,150194.0,5526598221,1510265586.75,666,1510265267
6bb01c598cc0b95754d2abe4d4d16615e60adccff90d8d0b44438519acea7be7,150192.0,24639909,1510263058.57,662,1510262731
0890a639eadcfc1abdfe2ed109915c17699cf732a550227dae4739744f39826e,65856.0,16766746,1510265399.55,223,1510264731
ec0ebd05eddd3f4e7c8529c8761579c32a3a6f3d6d6c6e4183defe1b432a80bc,75965.0,1872451,1510265883.38,372,1510265840
62112d9a6a92bb2c9da6cbf6a4836d49bf9dbcd1fade86a7f3fc189e6b0c141f,62720.0,29324961,1510262776.97,223,1510262166
37d8bb2fcd3643d41566bc56e747dc0c05c8a835d928cf3e5a0c32879fbccd7e,74426.0,312471,1510265883.38,373,1510262166
141bf1fe23462415f2f33c25d26a1b3e2ec81fa0906d7c4ea4ff423fb725ae08,66528.0,2503088,1510264653.31,224,1510263075
716316685763ead8c6a82a61060353b3035c78eb4dcc93fe04a6587cd51d168b,134753.0,3703072848,1510262776.97,463,1510262460
266d210ab247ee263cc4da2c856be35ed69b2b2744204e0d23287f560937dfda,22600.0,295382154,1510266490.02,225,1510264815
a8481336e5c641df7d74de2a902f777fd1e1c458730f476f8460dde33eec72ed,74895.0,2659205,1510267249.64,340,1510266721
0d882956a7419a133a5625785795a0c14da1403224038c5498553b420eff5620,63935.0,669917060,1510261766.56,216,1510261507
9e908b4d85b9a84a82ba33cb2d3cfab632af31f256c31792e9380f90ffc374b5,72914.0,1727086,1510265883.38,226,1510265843
39a978ab04752e18a5269bc1035ec3f589a76ec5965de6b568a4ee7175df73b2,83355.0,12446786,1510265586.75,373,1510265180
f79fba0f1b0fda30cb5e1d7e53a65d06db807d0f7ca819dfd472bf78dc188bbe,42940.0,4676084,1510265586.75,192,1510262471
4953b35c8d4b1e8725e283ef7c995a47bd20a24dee972761dc27c9991ab73a70,41810.0,428148617,1510266190.01,226,1510263351
17bbe4e29e478de3bf074b00854e8cb63d7623d87398bd7c34df36db1dc9c8ff,72909.0,347358924,1510264642.6,225,1510263861
a4b760d0449c3bd6a974e3aeacbbfc9c399aa03174005bf4797d4f8a8b0debfe,39565.0,256935,1510266190.01,191,1510265880
1186dcd1d0dc8d75dd0f145dd7eae2d4f81023281bb16c854f5d215ccc31fdd7,61472.0,19978030,1510267249.64,226,1510266731
1a736f99018ac65ef2de411ab470c330a47bc23feb31eff67c720cec9448ac9e,63506.0,502186494,1510262776.97,226,1510262721
e7816cb5aa3db66c075c5d2460e73bcabd51dd4609dfb41d57e879b94f6b1468,72913.0,304913,1510267249.64,225,1510266870
a484a83494732a5693dbd9db7727b6cbcaabe2bbe03bc2b12ab8e9a87429093a,67800.0,10193264889,1510261766.56,225,1510261594
df475dd31751270d90ddcb38b5545d6665270ec6a226ece7f0f85893df5e626e,50000.0,292342,1510265586.75,225,1510261476
6933e6ebf6ddc4dcafb987aa22ca3d30534640bf61d6a06d520b5fc17be6a6ec,56100.0,1023958,1510267833.89,373,1510265741
971d82a46f04f280c0b253000f661fffc5633187463d5989c249d98257641024,108159.0,5421274,1510267249.64,370,1510267171
5871cad14265752b01c7a70e7648db2fe50f73d8f5ab1877e88d32fa78de354d,37630.0,28312950,1510262776.97,134,1510262195
fa1c185511cf435d84d14fc143edd28301941d03d749c219146e2c2662f94056,98696.0,993552,1510266190.01,517,1510261417
f05892e440ee73fc5f71a1f57cacbfa9e3bcde98d24d411d109a9d915514af4e,195392.0,35739683,1510262776.97,669,1510262066
d34e0f98f81fd637be9ec7e462c15a7bc3fb5acb9e8033fb7f848c0b83b08d73,50160.0,194008632,1510266190.01,166,1510265880
bfab242d753b29937c438392ad9fbd13798d75b85228e2a8ef8bedf6fcb69919,151834.0,10825836,1510264653.31,520,1510263192
52e8301fbde2a2491bde2af82b1c516e48e416390f719e3d6380ed1706fd82e7,11200.0,16309261,1510303903.91,225,1510266731
1d168ae0e0b02ac52d471a565673b24feea2545f0113746c432cfdbb54846809,63506.0,534896,1510264642.6,191,1510263998
1f3ffa021c0a1cdab84f9ed42d54cfc16f71560b04eb6f04e8b879af14f28f51,72914.0,1809766,1510266490.02,225,1510266414
a18cb7c25220640aabe4892c9b83de289dbf702a5f29fc50662aca7084f51201,1130.0,1503199,1510270136.43,225,1510264484
3a4ae9bf0b8bfc42bc668a96283ae24d79f303b75c47c19d94fd7b949c083905,34932.0,65068,1510267249.64,134,1510266433
ac302ddbf93824c2aedfde9618cf0c42ab6f7084b799d1f23338187ba85ea71a,123420.0,75076580,1510266190.01,482,1510265937
443b351f5452aeda6b5a2b26577c0fb829992fec97aec02a836422fff08fad9a,68320.0,14931680,1510265586.75,223,1510265531
f0c8387b5da24283ffd3841991f1ef369a3d5ccedc813aab498838e73736e2b9,884591.0,325625,1510265399.55,2732,1510264670
3b98421c070e668c981a37f0cf2ad087935c4676227d6c24a99550b243723e3c,56990.0,521600,1510264653.31,223,1510263481
fabd9959c2eef072526ba90d85b363f614cd8b0fd44a0641f854efae734d4aa9,40906.0,2025616,1510267729.73,226,1510265840
5608a7e5c1c18884bf6adecf4baee56dcff4ceff326754b1d076f8e5286f8457,44748.0,11129629,1510265883.38,225,1510262834
8b63c5bcd75f95a7c4c0105439c19a6f0f9f87011f0d1c2ec1e8624cb4e2be97,43844.0,6873751,1510266190.01,225,1510265127
b6638b9bfb587aaeb68bca5403a94e9161b3f8afddac855973abc9c13b9a089a,100097.0,1774903,1510266190.01,519,1510265321
a5fe8bedd16ca851c51bb043a3fbcc9e3c06df501320b614d97424cfa0b7bfc3,69190.0,633304,1510267833.89,340,1510264573
c07997c7c6db0cfc89e6baf2801bfe62655175e4b55b898b5f4244c20a7beb83,67980.0,24605440,1510265399.55,225,1510265363
ff861a5a800f53d0a9e8ddd8b12935eae326b5da292e86e03f84471c3e69bda0,67500.0,12167075,1510266190.01,226,1510266148
cab698ba2de923000be2d860545aca0cf5ed88889ca3cd464903e1434b6eacbb,67980.0,20625828,1510265399.55,226,1510265053
4f3caa71d2d6232a7e085efeac2dcbe9a4387abd71dff1ce5829ff7e75fffcb4,72909.0,165197441,1510265399.55,226,1510265074
d46229b349dd9f853e940dedf61b5f8aa5527171b8592ab8ed03a58e1581917e,77100.0,2959570418,1510262776.97,257,1510262330
07ef91f672aa5f4726e46c9c84a5dc5e15be6df03f5e8b205844604f11b497ac,70634.0,9175177,1510267729.73,225,1510267208
4316a9441dac51dc36cfeea76e7e50c0dfafaa498607b03305f934d98b6f2fcb,280394.0,20367486,1510265399.55,961,1510265375
d52539643f7c57c76e61dc5c1f4287c0502b343dce8005a94e766f25013177c5,65735.0,3046402,1510265883.38,226,1510265860
b00baa3caeb92a154104da2f0e5957236b02362d6f3adb598f3f0d6e387535fd,76844.0,94134326,1510264653.31,259,1510264298
b34d1352763531ea84278c11ec69e69d3bfa2f1072af1012ab67fca74c90226b,72036.0,5530448,1510264642.6,170,1510263810
e99458a68820700386ac928e01ef6dd16d591168ec4db52d3eefba5e8f2094d3,66278.0,189783270,1510262776.97,225,1510262658
e7c6c73194a1ca2882958206c149f49abc5cb4424403edd08f79f0d1a43cb6ea,40002.0,657542,1510267729.73,224,1510265843
5cb628f9912233d2139fd003da2569a50ca3ff53c7a1e14bf7929a786691fd55,68643.0,3429058,1510267249.64,261,1510266695
7b99878db66a636ebf879a01fcf5c2066270c4ec326d97f94665c6cca2b59de5,72913.0,12427087,1510267249.64,223,1510266558
f75fb73843d662aa61319dd73c84a4e96d3a5a4afbe21c9ec56ba3e6d672ade3,72913.0,559209,1510267249.64,225,1510266787
c4866f6f4aa870930c80fda23d687975857e630500b83fdaf0ee285019f5d773,154602.0,39845924,1510266190.01,817,1510262076
50c75ae84f17f0f72f669945ce29ffcfa68bf748e83abc159ec23d3ac4cedcb4,35256.0,1151551,1510267249.64,191,1510266488
a7a8a29d814241d662f85aa10b92b5131d4f62fe0f9c1ebbbb544a2d4ad9fbbf,69519.0,3529098,1510267833.89,371,1510261604
448176f7e50108b6d0b0306178cdf2f4d9466d70e936997ac6f5b770cb104771,72906.0,70000,1510264642.6,226,1510263262
e5c438d4e0b5250f0270684c8d3f99b50a09dc31c61ee344653c4b66796fab80,55795.0,40376083,1510262776.97,192,1510262036
85189b1982439ae5b45f8c8a404231c37772b91ec33d5d3a896811a75ac539cf,208000.0,867987541,1510265586.75,518,1510265510
2b8cb66b4b3a78904be80b3cd7acba775b7b79d353413b200cffb031bb60bd29,50000.0,193614,1510266190.01,260,1510262994
bbae2434d4a35ff27a62ab021aefe6e1d5bffce59c1b6a570553fcc201dd8074,108162.0,997591,1510267249.64,370,1510267085
667218bc2fbfb16e9bf33fca61b485ec8e42871fb393d85549ed3ca8e30af5ac,54705.0,27628039,1510263058.57,226,1510261870
1093faf07b388c6054a967b71034557c2954732724a044babf5e954907b79066,15820.0,2299180,1510305201.84,192,1510266859
5220a55d553dbf29d1e527790d0604857170ed6a64f0c859089d05c38b232247,41132.0,6659038,1510266190.01,226,1510265427
6caa7d77777f79cd57963f38a19a9099c9a389a54fef41655d4b9ba7ec68f14f,72906.0,1489208920,1510262776.97,225,1510262742
1594621b0534c78d1fcf6d5e4856a7b80c085af947da8f4cb9fd5e5aa7a5fcec,72906.0,5847175,1510263058.57,226,1510262944
4e7892ce49fc3c5451ca73a3a35c599591e9ac9f9aad320aeb368d835bff5de0,72906.0,3054510,1510262776.97,225,1510261967
7ec6bafc3c1808af7417a497155b4719f742d4d0c186b6fea38e25c8e5f8ad82,51512.0,322220985,1510265399.55,214,1510265139
ede39582efe90d526ae88b47b51f56941817c856ea83e1c5857dc3e08365325b,56808.0,9943192,1510264653.31,207,1510263532
78edef3af201c3c435d52fe854b316eff156973f8f4c389a8ba5755ef811cd38,263383.0,9748617,1510269627.33,1257,1510266089
1a3fb1ffe00c4aa394b2443d2d390d10594a7621f12beff9e7e0c4fefd2c459b,67800.0,100555900,1510264653.31,225,1510264117
1a0f31e5dfc341321ef51246a526c188ba53e7635f2792a498049b3e94c76df1,45243.0,17663057,1510267249.64,226,1510267131
ed4cd59449079072dec9ddf1ca8fdbfe0fee36c0a648fb6d6d5148f3d920e21f,145912.0,10501265710,1510262776.97,488,1510261773
d3f4e6bbed9ebfa341434d8c5c02183414005e342cac8e5f2581c3ca824445d3,46413.0,2495888,1510267249.64,191,1510266595
82eb3e39f40b0118d61d10de4d56e8c715a8a0dbd646890b493c90da0e2da734,145830.0,5519170,1510264642.6,190,1510263532
3fb61a098d31b5a5432b6be4a0e68d084e61d5893c2b9ecfa25e127170ddc552,72908.0,41155,1510261766.56,224,1510261613
5e11653c6204e8e57a1d203736a55c4ee72fb3bcdd41f5c947a17e07f8518adb,35030.0,407305,1510266490.02,192,1510266441
fdbb47b9025a9e7fb5036b134788f0bfd14d6046026dea6f46b70bb36718e6ce,63280.0,5682918,1510265586.75,226,1510265458
8438b84c9a35d94422af6174949762bb34d30904da7d08426d173c7744521d0c,60116.0,191799379,1510266490.02,223,1510266341
810f381113978986d5d62bed703e3a553a129837373690814fc220b1da1a708c,42993.0,203907,1510263058.57,191,1510262388
22b283005a0d344fd146901b9127ba56c822224f9edbc1454ef2e6bd5a9ab33e,65675.0,399684641,1510264653.31,225,1510263820
07ebd55c90f256b787a7cf30a03c76f7fa0235cb952ca82652eb4645a589c3c3,49494.0,1382024,1510265586.75,226,1510264990
53abeb11238cd19c2878e3e568c1065edd31a14ef6c51d12fac0bf027b3a81be,29606.0,588964,1510269627.33,225,1510267256
0caae1a3d30450f1d800d4070e9f9900c131724706e9f3b3bafd4e9399372083,8076.0,13973,1510862978.7,226,1510263302
09668d0a78a45aaa1075b21d06dbca885a6c9c2e1fbbed068074cbbd28e3db2c,70633.0,704124,1510265586.75,223,1510265407
11b17eef768680227d10c8424a68d8fbc7269dee46497b08e1531634931f8a64,40680.0,17111777,1510267729.73,225,1510265427
a6499379e92ec975f1cba9430cfd1904fd3d1b343ef77ba035690791459e2a36,72909.0,40809619,1510265883.38,224,1510265701
18065f9058157ae7e03eb05f1798d5fb9a458f17d88150fd1add69bcb331c245,60377.0,3339623,1510266490.02,336,1510264772
61810cb80e06d93010ebd5de080ea154ba7f29ba378ac7db83aa8172afacae65,72914.0,4115686,1510267249.64,225,1510266496
e38e311c71729eb0d620e3e2cb1a7a4113d8921d102df9ddf3c417025220a227,72909.0,222994,1510265883.38,225,1510265662
0a9ae4344946c2c96f1cdde11606503970332650a96920cbf1e506688868776a,38862.0,3613111,1510267833.89,226,1510265840
fa79b010deeece7c379e877e65196ed4f38a7e48f2a4ccf889b15453564a1a54,54204.0,200130919,1510264653.31,224,1510264127
8eea8dd670c0fb08e484719c7192e582b27d449b49ec656d7ebedea0ec88066f,120000.0,0,1510264642.6,192,1510263999
7a30839dfc25f725e7106bede72962e8a24e569cb913d1e0c284eb22d721caab,59426.0,23291064,1510265399.55,226,1510264917
1592a124eaa056a394a3985f5030708a285ebe88e7e22e4f71b222441b074e94,63280.0,754070648,1510262776.97,226,1510262276
7bc112e6f21ade3bf1a58b4fd9c33d92fc79a35555f4a5d6c18218be04ecb528,120000.0,0,1510265586.75,192,1510265531
b1e80437df8005117ffb1f819b61f0d08beb50f461e11330205ca01473fb7cd8,108741.0,891322,1510265399.55,374,1510264823
f5d1b250da4a11eda1cd24dc6e9068ea3f9b7ca2c1b4b0184cbc76d219731dce,72556.0,9917280,1510266190.01,373,1510263213
0d70e949542dfe675a0ba5bc27c69fb9b7d2e06fe7378b794ce9fa7a97c32d09,13464.0,993464,1510862978.7,374,1510266214
a9e70871a0ac7a83608e8f2d90d004f160a67777bc8e819904f9c0962294e694,69519.0,13890722,1510265883.38,367,1510262976
894c6dea88cb05e71c9e5ce7e0a0ea7e4b38cb106d176994dac998d0cc549d00,76577.0,82659955,1510262776.97,224,1510262755
18480d8338f1a8254e48bbd4fbb4533279f08b5f36765a3acee404a4a21cd0ff,47600.0,3800398,1510264653.31,170,1510264009
2340400c1ecd9eeaadb273204e6ce1958ccc3f95947f785983725bd6ae6c18e8,310285.0,302007422,1510266490.02,1105,1510266313
59e387be0ad030ccf0800aa8375d8a4bd54f868003e46f3a88ea5d33a4e9cf0b,65711.0,1604499,1510264653.31,226,1510263056
a87af37569e663bb14d7e53b11feeb0507e2af9d21bc3d28484dc2c9f9c06523,72909.0,172350447,1510264642.6,226,1510263685
a3e66e733ee329c07b102da9b689157fea24f5a5bcb48b83c471999803f25988,59426.0,1547133,1510266490.02,226,1510266306
075b3606607fe927a1f8dfea3c96571a9b399a9a7a902cabbcbcf2abbf42be84,62720.0,1168215,1510264653.31,223,1510263343
9c969b06d0b252b4276a93216a30bc4f83ed24271afaa6ed2c42610eabb75487,189798.0,7468204,1510266190.01,963,1510264517
17a329c76436b9de16f5faf2ca82290349631ed1bf21b10472133241433b6c3b,51859.0,17366341,1510265586.75,226,1510265298
4aa3c7674fb5b7077a6b6783fee78457021855ccb31dc7e0571dc0744dc411e4,195400.0,4795939482,1510261766.56,662,1510261525
080f1f42501ba1b2f8a45d70020bee39a56e8f941591f7daaf94c90125eb6b74,103904.0,3432962096,1510267249.64,382,1510266934
